zip,arealand_zcta,geoid,arealand_part
03038,92840001,3343140,22512
03042,67448291,3324580,11138609
03043,77122581,3327060,2428187
03045,92986887,3329780,8202287
03045,92986887,3361220,2446102
03048,73394083,3331860,8875371
03051,73251052,3337860,7964119
03053,107920427,3343140,31624896
03054,84365187,3321780,8735315
03054,84365187,3350260,2148
03055,65799680,3347940,14715903
03055,65799680,3385140,1736657
03060,16987363,3350260,16987363
03062,31155226,3350260,31155226
03063,21006768,3350260,21006768
03064,10708589,3350260,10708589
03070,111524703,3340120,8772149
03070,111524703,3350660,1336264
03077,74638524,3363940,16778754
03086,72828500,3385140,3722319
03101,1982074,3345140,1982074
03102,23478582,3345140,20303371
03102,23478582,3361220,1863618
03103,23793470,3345140,23129939
03104,21587002,3345140,21478324
03104,21587002,3371220,101261
03106,93284479,3337220,13982507
03106,93284479,3371220,17356368
03109,18770164,3345140,18770164
03217,29078837,3301940,3449870
03220,78400889,3304660,3257718
03221,126736715,3306900,2056670
03222,184652588,3307620,10386841
03224,110625912,3314200,74197
03227,133243526,3310900,1529224
03229,112206555,3314340,5958676
03235,77284502,3327380,71050024
03242,114267231,3335460,3668584
03244,213603675,3336020,5040312
03246,51462042,3340180,51380529
03251,171826505,3341780,6971434
03253,97036112,3347060,7552478
03254,156198654,3374780,3038799
03255,92780078,3306020,753380
03256,95381712,3351460,3293205
03257,61002769,3352020,2876542
03262,148447929,3357220,4184550
03263,63401706,3361860,4356065
03264,94576329,3362580,15215328
03275,111462099,3375140,9639672
03276,101791715,3377100,8117186
03278,164390835,3378500,2071980
03301,127505080,3314200,127457716
03303,175589225,3314200,38130621
03307,121624008,3343300,4681574
03431,155284118,3339300,96068853
03440,81019350,3301620,11772349
03442,29523251,3304820,1115741
03446,114808528,3383700,6682502
03449,90590415,3333620,922366
03451,53139998,3336580,6015272
03452,99454615,3338420,8816319
03455,61591886,3345380,4369041
03458,139108824,3360500,12347526
03465,45216131,3377300,3304117
03470,228490660,3385460,7712583
03561,129391340,3342500,21891762
03570,355981259,3305140,158893882
03574,235776818,3305380,4232650
03576,436784158,3313700,6779386
03581,404366046,3330180,4359817
03582,213543256,3332260,5334986
03584,160770703,3340340,7706853
03585,202433218,3341940,8627598
03597,117676017,3383620,1603318
03598,158923657,3384340,4127935
03603,114616495,3311300,2467788
03608,88774036,3378340,3152287
03609,2325922,3356420,1797832
03740,96325673,3349600,2021266
03741,197943645,3308900,1772211
03743,153055114,3312900,111766136
03748,121224695,3324260,6676856
03755,75627841,3333780,11711868
03766,82827709,3341300,82827709
03773,243907722,3352500,36538640
03774,67976503,3349600,163546
03774,67976503,3354740,9291222
03781,123922307,3362260,1496483
03784,21561648,3341300,21561648
03785,161883181,3349600,6933855
03785,161883181,3387140,4791073
03801,61563639,3362900,40560703
03809,103814038,3300980,1179293
03810,61076037,3300980,32454
03812,151848660,3303620,3854459
03813,254607401,3314580,3291462
03813,254607401,3353860,276625
03814,86105328,3310820,2581813
03818,218735608,3314580,11434075
03820,70660871,3318820,69151944
03820,70660871,3369940,7857
03823,30159154,3318820,74804
03824,58058471,3319620,7835395
03833,125584755,3325300,11645286
03835,95235035,3325940,16205520
03839,20380365,3365140,20380365
03842,33100621,3332980,14102479
03842,33100621,3333140,3295725
03847,2125956,3353860,1730939
03850,7458551,3346980,4152363
03851,68153258,3348580,2092698
03852,17446855,3348740,2231718
03853,22345900,3346980,4777
03856,18365703,3351300,984324
03857,32615808,3352260,5831048
03860,60150988,3314580,3524545
03860,60150988,3353860,15642520
03867,73568700,3365140,73568700
03868,22654430,3365140,22654430
03872,134791640,3367460,4179608
03874,23173924,3368340,2711245
03878,25422023,3369940,25377457
03887,48763212,3377780,805025
03894,122441692,3386340,20360943
03901,97138051,2304685,4073220
03902,49345023,2310320,50615
03903,51236468,2370660,18626229
03904,28278271,2337235,7250590
03905,17847374,2337375,4941678
03906,99099849,2350290,8734545
03908,82617623,2369995,7106858
03909,91277348,2310320,9484527
03909,91277348,2388160,7384491
03910,128127,2310320,128127
03911,918332,2388160,918332
04002,171593774,2300695,10185178
04005,124121635,2304860,77756489
04006,163619,2304860,163619
04008,95133992,2306330,9209640
04009,146427976,2307135,18296576
04011,121148032,2308395,50342124
04015,81024974,2311090,8502445
04019,2155559,2360545,2155559
04020,57434675,2314450,7865884
04021,53217771,2315500,10958006
04032,89980972,2326490,4443771
04037,211684198,2326875,7774268
04038,131022413,2328205,19831171
04038,131022413,2340350,2979687
04039,105955187,2328835,7601770
04043,90918060,2336500,17477291
04043,90918060,2383330,9010649
04046,115041007,2336710,7718402
04047,152514239,2336885,1108540
04048,70307836,2337795,7773683
04055,82451212,2348050,6709959
04057,851680,2307135,851680
04061,52005296,2337795,5729854
04062,120852989,2353685,17420688
04062,120852989,2372900,3092627
04063,1901309,2355120,1901309
04064,17353793,2355120,17353793
04068,81632195,2336885,879305
04072,99933834,2364675,99933834
04073,97752525,2365725,97752525
04074,123388121,2318965,8188330
04074,123388121,2354490,14526180
04083,26023805,2365725,26023805
04084,113480228,2373635,6936973
04085,39314665,2373985,25987420
04086,83341848,2376925,28554748
04092,44519435,2382105,44519435
04096,34717749,2314800,2747038
04096,34717749,2340470,884606
04096,34717749,2387810,13575966
04101,5256547,2360545,5256547
04102,15521021,2360545,15521021
04103,26498942,2360545,26498942
04105,75870168,2324480,6223574
04105,75870168,2324530,3942873
04106,31520946,2371990,31239959
04107,38483464,2371990,15749
04108,3149321,2360545,3149321
04109,3214607,2360545,3214607
04210,153688541,2302060,153688541
04217,477292157,2304790,4217550
04224,193412283,2317705,4638662
04236,83595024,2329220,6713750
04239,125310913,2312770,5661291
04240,88437058,2338740,88437058
04250,30361921,2340000,8940744
04252,28757468,2340105,9528921
04254,50966670,2340735,3114517
04256,28478557,2344620,13838991
04257,60451740,2345250,4580477
04268,116656726,2353965,13068519
04270,203683713,2356240,21466849
04276,177548881,2364255,20381000
04280,107927230,2364535,1819784
04281,105489935,2371780,10038454
04282,153480780,2377765,3770574
04294,138429245,2385815,10596973
04330,302863875,2302100,142830769
04344,29109538,2324635,6156383
04345,185811107,2327085,38689425
04346,5529868,2361735,5529868
04347,15187230,2330550,15187230
04357,78811668,2362610,18460368
04359,1909050,2327085,1909050
04364,80655340,2386935,14320493
04401,259128890,2302795,88567956
04401,259128890,2378815,7834727
04411,128264789,2306645,5267452
04412,39466907,2306925,39466907
04414,612461206,2308360,1241403
04415,420179,2308360,420179
04416,149665004,2308780,29557410
04421,20140012,2311230,3993192
04424,257355771,2316375,6413237
04426,310596140,2318230,21706060
04430,18300232,2321065,2919894
04441,2541697855,2329500,10654247
04443,392830242,2330060,4967018
04444,178731302,2302795,163402
04444,178731302,2330760,28391785
04448,243219827,2334225,19311195
04457,670226747,2339440,19233004
04459,199521384,2344235,7350954
04461,118172316,2345635,8657275
04462,1820203727,2345845,14695816
04463,374429115,2345985,20066086
04468,317936334,2355225,99907707
04469,2214669,2355575,2214669
04473,44859033,2355575,16021084
04489,645042,2355225,645042
04491,83546274,2378640,1860688
04496,92022659,2386725,15012420
04530,74516117,2303355,23617609
04538,11725572,2306085,2195494
04543,32204513,2316200,8952138
04553,75245160,2348610,5613562
04572,185178607,2379515,13974569
04578,86613037,2387040,10098492
04605,687505702,2323200,205353140
04609,109404419,2302830,8223822
04614,161817125,2305665,12190440
04619,88895273,2309585,88895273
04631,9414047,2321730,9414047
04649,73850606,2335975,4129325
04652,158460122,2341575,1351536
04654,312812462,2341925,6992138
04658,61675504,2345565,4742041
04662,11166763,2351095,1871759
04679,34995600,2372830,3487877
04693,37233771,2386620,5617054
04694,343827797,2387250,3019700
04730,633579881,2333945,13613034
04732,691993940,2301675,11548609
04734,103797794,2305350,7070858
04736,407526603,2310565,205362485
04739,497979978,2319385,10243094
04742,199521737,2325580,7584778
04743,430515770,2325720,13870461
04746,95524935,2328555,1604426
04747,802451329,2335030,3269335
04750,202929501,2339265,6859838
04756,42540277,2342485,13704558
04757,539666940,2343220,7777377
04758,91022445,2343675,5513583
04763,91025972,2354350,8765571
04765,1943934844,2357115,5150770
04769,196262928,2360825,196262928
04785,324891986,2378535,11196088
04786,182199009,2380250,11571962
04841,33259746,2363590,33259746
04843,47887430,2309690,9750024
04861,28329236,2376330,5480632
04901,204018545,2380740,35048863
04901,204018545,2386480,15523305
04911,164862939,2301360,3356469
04915,189221264,2303950,88164075
04920,569213776,2304965,5852906
04927,113631600,2313435,22940559
04928,100264378,2314275,5514092
04930,156292542,2317495,12229873
04937,134530005,2324285,4757801
04938,317235282,2324740,10225727
04943,96129050,2331705,5761361
04947,324181577,2336990,9421726
04950,134378091,2342625,16645612
04953,76440286,2349100,9107063
04957,198689905,2349800,28675834
04958,142033282,2349975,5466294
04963,132297383,2354525,14002733
04967,124785169,2358970,24340211
04970,582263147,2361805,6729469
04974,74205503,2366600,11268029
04976,257908024,2368875,34615576
04988,128993258,2378220,4746252
04992,225797,2324740,225797
05001,110662975,5032205,3027787
05001,110662975,5057775,22169
05001,110662975,5083575,5959443
05001,110662975,5084025,5514187
05009,92118,5083575,92118
05030,1354018,5001750,1110003
05032,176699703,5005725,4938700
05033,95445318,5007225,2471091
05038,113196810,5013450,2305718
05045,111741022,5025600,1533533
05046,160986813,5030475,5686896
05048,76667395,5032350,2815300
05048,76667395,5050500,341770
05051,82878101,5048100,12858082
05052,6013901,5050500,2257220
05055,103925261,5052825,3762650
05059,14534222,5057775,4775036
05060,197418899,5058000,11617103
05068,153763000,5068050,2875991
05071,37441829,5069250,2207936
05081,50390134,5078025,4895006
05088,1109005,5084025,1109005
05089,113288951,5001750,2617519
05089,113288951,5085000,3191626
05091,174821210,5069250,179834
05091,174821210,5083125,2187700
05091,174821210,5085900,3056476
05101,72232425,5004225,3545881
05101,72232425,5052375,934841
05101,72232425,5062950,305261
05142,69258519,5012175,2152350
05142,69258519,5057400,371135
05143,295672598,5013600,4149445
05146,109166168,5028825,335004
05148,69555277,5040150,924532
05149,109898284,5041200,3465801
05150,5237493,5051925,2202621
05151,61540646,5054850,472250
05153,52773947,5057400,1678866
05154,6354750,5062950,910712
05155,54518073,5067225,1611419
05155,54518073,5070825,2408884
05156,158172232,5001750,645376
05156,158172232,5051925,974513
05156,158172232,5069475,8656302
05158,26617430,5052375,294479
05158,26617430,5081325,3519242
05161,90816116,5081925,459205
05201,256768837,5004750,12511982
05201,256768837,5053125,952064
05201,256768837,5068200,112700
05250,236397993,5001375,7321964
05251,107784495,5017650,5391377
05252,102037587,5001375,2609350
05253,34366014,5020350,5757483
05254,6497258,5042700,6497258
05255,99801219,5042700,2661965
05255,99801219,5042925,11981943
05257,45520961,5049075,4850005
05260,14979389,5051325,2717457
05261,75107830,5051325,363031
05261,75107830,5056950,1327884
05261,75107830,5057100,4032211
05262,186777530,5068200,5691270
05301,373774655,5001035,1683784
05301,373774655,5007975,10883919
05301,373774655,5078850,4235188
05301,373774655,5079750,335306
05340,113809863,5070825,3724740
05342,45044927,5036025,2948448
05343,120506952,5036100,1979670
05343,120506952,5070825,669600
05345,101758835,5048325,456112
05346,181885927,5057625,3631755
05346,181885927,5081325,12372
05350,94231450,5058525,3182584
05352,102150337,5069700,13877153
05353,93196085,5032050,849033
05353,93196085,5073225,902890
05355,70665696,5076150,287658
05361,73103300,5083875,420717
05363,162129013,5013860,5366557
05363,162129013,5084625,2805858
05401,15806400,5010675,15768441
05401,15806400,5066175,37959
05403,42409069,5010675,19156
05403,42409069,5066175,42389913
05404,3617910,5085150,3617910
05405,511281,5010675,511281
05408,10457912,5010675,10405967
05408,10457912,5066175,51945
05440,75363081,5000850,1651646
05441,31359800,5002425,2139525
05443,280221657,5008950,5511780
05443,280221657,5040000,6112680
05443,280221657,5067150,6153594
05444,72632951,5011425,3196614
05445,106905376,5019975,1100880
05445,106905376,5079335,1819634
05446,94699913,5085150,17221
05448,97121995,5002425,554338
05450,367820120,5024025,9180105
05452,104514210,5024400,11824539
05454,124579650,5024850,4903207
05459,58093034,5033175,1720239
05461,108517692,5033400,3216907
05462,97887846,5031600,358093
05462,97887846,5034525,1924488
05462,97887846,5034675,782841
05464,145981520,5011425,7072
05464,145981520,5036475,2010008
05465,151640070,5036625,3602226
05465,151640070,5074125,1072384
05468,161854011,5045175,8067388
05472,110927715,5048550,6922615
05476,166509545,5059050,2740003
05477,86445198,5006700,1128451
05477,86445198,5034525,205389
05477,86445198,5059200,2970009
05478,153524016,5061675,5066084
05482,63003345,5064225,18472829
05482,63003345,5066175,144739
05486,37617433,5066925,2791883
05488,173289068,5033325,750598
05488,173289068,5071650,1972465
05489,152547264,5074050,553331
05489,152547264,5074125,865519
05491,226735089,5074650,6359939
05494,72000191,5080275,2907549
05495,88740255,5062046,2328725
05602,227511571,5046000,26049011
05641,173826308,5003175,10321130
05641,173826308,5019075,5709716
05641,173826308,5066025,3339445
05641,173826308,5077800,3047557
05647,70504813,5011050,2976568
05649,13083998,5019075,1140735
05651,43560668,5021850,595679
05652,81489352,5050725,180938
05654,12426574,5029425,4378762
05654,12426574,5066025,1589299
05655,97719222,5034975,2969082
05655,97719222,5050725,5553672
05656,122659384,5037000,3022633
05656,122659384,5050725,1394505
05658,100273528,5043525,668588
05661,169081046,5046825,5064862
05663,157245203,5050200,5801879
05667,128124315,5055750,1216582
05670,151441,5066025,151441
05672,188707470,5070450,2109937
05673,137231436,5075250,1658560
05676,242940098,5006475,177180
05676,242940098,5076900,3351904
05677,40648335,5077050,1125081
05678,2105128,5077800,2105128
05679,99433177,5084100,8704202
05680,167837328,5085300,2312724
05682,118150764,5086050,313231
05701,175445655,5049450,1545249
05701,175445655,5061225,19550880
05732,28310858,5012062,511929
05733,279967899,5007675,7330278
05735,114682159,5011875,3294758
05735,114682159,5012062,4789954
05737,125263972,5014275,1174257
05739,121458397,5016750,1851889
05743,255624692,5005125,10033001
05743,255624692,5025450,7266306
05744,66463484,5055525,1295480
05744,66463484,5057246,530730
05751,120878423,5037750,15600555
05753,216985069,5021700,1894337
05753,216985069,5044275,36696142
05757,63954850,5044725,1792550
05759,50968412,5049450,1908377
05761,106093224,5054175,6343238
05763,93870826,5055525,3800489
05764,115322184,5022300,2008225
05764,115322184,5056800,1628257
05765,18528702,5057246,8287473
05767,148287361,5060025,1641308
05773,194761750,5075850,4296138
05774,71846298,5077875,2053276
05775,42526223,5082150,1108705
05777,115364254,5082375,9535344
05819,229881812,5062125,33272916
05820,34729390,5000400,3992913
05821,81179472,5002800,1619571
05822,110421847,5003475,2930186
05824,132835962,5015175,2845728
05825,2546293,5016075,682931
05828,144186482,5017050,2654215
05829,61813147,5017425,3492201
05829,61813147,5017500,98309
05830,86846296,5017500,1782213
05832,65108139,5019600,1367135
05839,61580064,5028000,4532164
05841,62903327,5030100,6712946
05842,46940909,5030325,5794792
05843,120791215,5031750,3725397
05845,111126131,5035500,2544511
05846,263845211,5035725,10796145
